"date","open","close","high","low","volume"
2021-03-29,227.54,226.24,227.74,223.01,25227500
2021-03-30,224.6,222.98,224.91,222.26,24792000
2021-03-31,224,226.75,229.95,223.5,43623500
2021-04-01,229.35,233.08,233.55,228.94,30338000
2021-04-05,233.47,239.54,240.4,233.42,36910600
2021-04-06,238.14,238.38,239.86,237.44,22931900
2021-04-07,238.33,240.34,241.33,237.73,22719800
2021-04-08,243.1,243.56,244.42,242.36,23625200
2021-04-09,243.2,246.06,246.2,242.78,24326800
2021-04-12,244.97,246.12,247.81,244.88,27148700
2021-04-13,247.42,248.6,249.28,247.01,23837500
2021-04-14,247.63,245.81,248.93,245.4,23070900
2021-04-15,248.06,249.57,249.99,247.87,25627500
2021-04-16,249.55,250.77,251.02,247.75,24878600
2021-04-19,250.24,248.84,251.48,247.96,23209300
2021-04-20,247.96,248.38,250.25,247.02,19722900
2021-04-21,249.04,250.61,250.71,247.41,24030400
2021-04-22,250.26,247.33,251.77,245.86,25606200
2021-04-23,248.02,251.16,251.51,247.43,21462600
2021-04-26,251.65,251.55,252.4,250.22,19763300
2021-04-27,251.57,251.95,253.12,250.17,31014200
2021-04-28,246.28,244.82,246.73,243.27,46903100
2021-04-29,245.69,242.85,246.3,239.48,40589000
2021-04-30,240.19,242.53,243.4,240.05,30945100
2021-05-03,243.71,242.23,244.62,241.51,19626600
2021-05-04,241.37,238.31,241.6,236.36,32756100
2021-05-05,239.53,237.04,239.96,236.42,21901300
2021-05-06,237.02,240.18,240.3,235.33,26491100
2021-05-07,242.51,242.8,244.57,241.56,27032900
2021-05-10,241.27,237.73,242.1,237.67,29299900
2021-05-11,235.2,236.81,237.17,233.29,33641600
2021-05-12,232.91,229.86,235.03,228.96,36684400
2021-05-13,232.55,233.73,236.21,232.19,29624300
2021-05-14,236.19,238.66,239.65,236.1,23901100
2021-05-17,237.12,235.8,237.16,234.21,24970200
2021-05-18,236.85,233.78,236.98,233.61,20168000
2021-05-19,230.69,234.36,234.47,230,25739800
2021-05-20,235.17,237.6,239.02,235.07,21800700
2021-05-21,238.65,236.34,239.38,235.92,21863100
2021-05-24,238.86,241.74,242.11,238.59,21411500
2021-05-25,242.7,242.65,243.64,241.78,17704300
2021-05-26,242.37,242.43,243.83,241.72,17771600
2021-05-27,242.12,240.33,242.42,240.27,24426200
2021-05-28,241.96,240.68,243,240.57,18270200
2021-06-01,242.18,238.49,242.24,238.06,23213300
2021-06-02,239.19,238.39,240.29,236.98,19406700
2021-06-03,236.38,236.86,237.46,234.24,25307700
2021-06-04,238.83,241.75,242.58,238.59,25281100
2021-06-07,240.97,244.67,244.94,240.81,23079200
2021-06-08,245.97,243.47,246.79,243.41,22455000
2021-06-09,244.67,244.45,246.32,244.09,17937600
2021-06-10,245.13,247.97,248.18,244.53,24563600
2021-06-11,248.69,248.6,249.18,247.36,18999700
2021-06-14,248.61,250.53,250.58,247.55,19150500
2021-06-15,250.41,249.05,250.62,248.4,18038900
2021-06-16,250.05,248.11,251.19,245.25,27220000
2021-06-17,246.84,251.5,252.32,246.79,27565500
2021-06-18,250.28,250.08,252.85,249.43,37202200
2021-06-21,250.46,253.17,254.03,248.63,26696100
2021-06-22,253.25,255.94,256.21,252.95,24694100
2021-06-23,256.41,255.71,257.22,254.9,19518700
2021-06-24,256.57,257.08,258.2,255.91,21446900
2021-06-25,256.64,255.47,257.62,255.22,25611100
2021-06-28,256.6,259.04,259.21,256.33,19590000
2021-06-29,259.18,261.62,261.86,258.32,19937800
2021-06-30,260.94,261.14,261.58,259.89,21656500
2021-07-01,259.9,261.81,262.05,259.89,16725300
2021-07-02,262.99,267.65,267.98,262.68,26458000
2021-07-06,268.01,267.66,269.3,264.42,31565600
2021-07-07,269.33,269.84,270.58,267.16,23260000
2021-07-08,266.92,267.42,268.69,264.97,24618600
2021-07-09,265.79,267.93,268.03,265.4,23916700
2021-07-12,269.1,267.33,269.69,266.61,18931700
2021-07-13,267.52,270.86,272.66,267.4,26120100
2021-07-14,272.18,272.33,273.44,270.44,23113700
2021-07-15,271.84,270.9,272.33,269.75,22604200
2021-07-16,271.91,270.63,273.86,269.39,26186800
2021-07-19,268.88,267.03,270.27,264.56,32935600
2021-07-20,268.01,269.26,270.85,266.31,26259700
2021-07-21,268.85,271.26,271.38,267.3,24364300
2021-07-22,273.61,275.83,276.1,273.21,23384100
2021-07-23,277.02,279.23,279.54,276.18,22768100
2021-07-26,278.59,278.64,279.25,276.31,23176100
2021-07-27,279,276.22,279.15,272.76,33604100
2021-07-28,278.58,275.91,279.7,273.6,33566900
2021-07-29,275.93,276.18,278.22,275.77,18168300
2021-07-30,274.9,274.64,276.33,273.68,20944800
2021-08-02,276.04,274.56,276.44,273.52,16267400
2021-08-03,275.14,276.78,276.88,273.77,17879000
2021-08-04,275.91,276.19,277.23,274.39,16191300
2021-08-05,276.54,279.09,279.19,275.79,13900200
2021-08-06,278.12,279.03,279.07,277.26,16589300
2021-08-09,279.31,277.94,281.05,277.44,16117600
2021-08-10,278.39,276.12,278.83,274.92,18616600
2021-08-11,276.86,276.61,278.26,275.56,13955900
2021-08-12,276.3,279.37,279.52,276.02,14561300
2021-08-13,279.05,282.3,282.35,278.88,18249000
2021-08-16,282.63,283.99,284.2,279.57,22507600
2021-08-17,281.86,282.52,282.86,280.59,20075300
2021-08-18,282.06,280.79,284.74,280.35,21813000
2021-08-19,278.82,286.63,287.3,278.77,29850500
2021-08-20,289.47,293.96,295.39,287.87,40817600
2021-08-23,292.88,294.24,294.96,291.53,22830200
